0.000000, 573
0.000100, 573
0.000200, 573
0.000300, 573
0.000400, 574
0.000500, 574
0.000600, 574
0.000700, 574
0.000800, 575
0.000900, 575
0.001000, 575
0.001100, 576
0.001200, 576
0.001300, 576
0.001400, 576
0.001500, 577
0.001600, 577
0.001700, 577
0.001800, 577
0.001900, 578
0.002000, 578
0.002100, 578
0.002200, 579
0.002300, 579
0.002400, 579
0.002500, 579
0.002600, 580
0.002700, 580
0.002800, 580
0.002900, 580
0.003000, 581
0.003100, 581
0.003200, 581
0.003300, 582
0.003400, 582
0.003500, 582
0.003600, 582
0.003700, 583
0.003800, 583
0.003900, 583
0.004000, 583
0.004100, 584
0.004200, 584
0.004300, 584
0.004400, 585
0.004500, 585
0.004600, 585
0.004700, 585
0.004800, 586
0.004900, 586
0.005000, 586
0.005100, 586
0.005200, 587
0.005300, 587
0.005400, 587
0.005500, 588
0.005600, 588
0.005700, 588
0.005800, 588
0.005900, 589
0.006000, 589
0.006100, 589
0.006200, 589
0.006300, 590
0.006400, 590
0.006500, 590
0.006600, 591
0.006700, 591
0.006800, 591
0.006900, 591
0.007000, 592
0.007100, 592
0.007200, 592
0.007300, 592
0.007400, 593
0.007500, 593
0.007600, 593
0.007700, 594
0.007800, 594
0.007900, 594
0.008000, 594
0.008100, 595
0.008200, 595
0.008300, 595
0.008400, 595
0.008500, 596
0.008600, 596
0.008700, 596
0.008800, 597
0.008900, 597
0.009000, 597
0.009100, 597
0.009200, 598
0.009300, 598
0.009400, 598
0.009500, 598
0.009600, 599
0.009700, 599
0.009800, 599
0.009900, 600
0.010000, 600
0.010100, 600
0.010200, 600
0.010300, 601
0.010400, 601
0.010500, 601
0.010600, 601
0.010700, 602
0.010800, 602
0.010900, 602
0.011000, 603
0.011100, 603
0.011200, 603
0.011300, 603
0.011400, 604
0.011500, 604
0.011600, 604
0.011700, 604
0.011800, 605
0.011900, 605
0.012000, 605
0.012100, 606
0.012200, 606
0.012300, 606
0.012400, 606
0.012500, 607
0.012600, 607
0.012700, 607
0.012800, 607
0.012900, 608
0.013000, 608
0.013100, 608
0.013200, 609
0.013300, 609
0.013400, 609
0.013500, 609
0.013600, 610
0.013700, 610
0.013800, 610
0.013900, 610
0.014000, 611
0.014100, 611
0.014200, 611
0.014300, 612
0.014400, 612
0.014500, 612
0.014600, 612
0.014700, 613
0.014800, 613
0.014900, 613
0.015000, 613
0.015100, 614
0.015200, 614
0.015300, 614
0.015400, 615
0.015500, 615
0.015600, 615
0.015700, 615
0.015800, 616
0.015900, 616
0.016000, 616
0.016100, 616
0.016200, 617
0.016300, 617
0.016400, 617
0.016500, 618
0.016600, 618
0.016700, 618
0.016800, 618
0.016900, 619
0.017000, 619
0.017100, 619
0.017200, 619
0.017300, 620
0.017400, 620
0.017500, 620
0.017600, 621
0.017700, 621
0.017800, 621
0.017900, 621
0.018000, 622
0.018100, 622
0.018200, 622
0.018300, 622
0.018400, 623
0.018500, 623
0.018600, 623
0.018700, 624
0.018800, 624
0.018900, 624
0.019000, 624
0.019100, 625
0.019200, 625
0.019300, 625
0.019400, 625
0.019500, 626
0.019600, 626
0.019700, 626
0.019800, 627
0.019900, 627
0.020000, 627
0.020100, 627
0.020200, 628
0.020300, 628
0.020400, 628
0.020500, 628
0.020600, 629
0.020700, 629
0.020800, 629
0.020900, 630
0.021000, 630
0.021100, 630
0.021200, 630
0.021300, 631
0.021400, 631
0.021500, 631
0.021600, 631
0.021700, 632
0.021800, 632
0.021900, 632
0.022000, 633
0.022100, 633
0.022200, 633
0.022300, 633
0.022400, 634
0.022500, 634
0.022600, 634
0.022700, 634
0.022800, 635
0.022900, 635
0.023000, 635
0.023100, 636
0.023200, 636
0.023300, 636
0.023400, 636
0.023500, 637
0.023600, 637
0.023700, 637
0.023800, 637
0.023900, 638
0.024000, 638
0.024100, 638
0.024200, 639
0.024300, 639
0.024400, 639
0.024500, 639
0.024600, 640
0.024700, 640
0.024800, 640
0.024900, 640
0.025000, 641
0.025100, 641
0.025200, 641
0.025300, 642
0.025400, 642
0.025500, 642
0.025600, 642
0.025700, 643
0.025800, 643
0.025900, 643
0.026000, 643
0.026100, 644
0.026200, 644
0.026300, 644
0.026400, 645
0.026500, 645
0.026600, 645
0.026700, 645
0.026800, 646
0.026900, 646
0.027000, 646
0.027100, 646
0.027200, 647
0.027300, 647
0.027400, 647
0.027500, 648
0.027600, 648
0.027700, 648
0.027800, 648
0.027900, 649
0.028000, 649
0.028100, 649
0.028200, 649
0.028300, 650
0.028400, 650
0.028500, 650
0.028600, 651
0.028700, 651
0.028800, 651
0.028900, 651
0.029000, 652
0.029100, 652
0.029200, 652
0.029300, 652
0.029400, 653
0.029500, 653
0.029600, 653
0.029700, 654
0.029800, 654
0.029900, 654
0.030000, 654
0.030100, 655
0.030200, 655
0.030300, 655
0.030400, 655
0.030500, 656
0.030600, 656
0.030700, 656
0.030800, 657
0.030900, 657
0.031000, 657
0.031100, 657
0.031200, 658
0.031300, 658
0.031400, 658
0.031500, 658
0.031600, 659
0.031700, 659
0.031800, 659
0.031900, 660
0.032000, 660
0.032100, 660
0.032200, 660
0.032300, 661
0.032400, 661
0.032500, 661
0.032600, 661
0.032700, 662
0.032800, 662
0.032900, 662
0.033000, 663
0.033100, 663
0.033200, 663
0.033300, 663
0.033400, 664
0.033500, 664
0.033600, 664
0.033700, 664
0.033800, 665
0.033900, 665
0.034000, 665
0.034100, 666
0.034200, 666
0.034300, 666
0.034400, 666
0.034500, 667
0.034600, 667
0.034700, 667
0.034800, 667
0.034900, 668
0.035000, 668
0.035100, 668
0.035200, 669
0.035300, 669
0.035400, 669
0.035500, 669
0.035600, 670
0.035700, 670
0.035800, 670
0.035900, 670
0.036000, 671
0.036100, 671
0.036200, 671
0.036300, 672
0.036400, 672
0.036500, 672
0.036600, 672
0.036700, 673
0.036800, 673
0.036900, 673
0.037000, 673
0.037100, 674
0.037200, 674
0.037300, 674
0.037400, 675
0.037500, 675
0.037600, 675
0.037700, 675
0.037800, 676
0.037900, 676
0.038000, 676
0.038100, 676
0.038200, 677
0.038300, 677
0.038400, 677
0.038500, 678
0.038600, 678
0.038700, 678
0.038800, 678
0.038900, 679
0.039000, 679
0.039100, 679
0.039200, 679
0.039300, 680
0.039400, 680
0.039500, 680
0.039600, 681
0.039700, 681
0.039800, 681
0.039900, 681
0.040000, 682
0.040100, 682
0.040200, 682
0.040300, 682
0.040400, 683
0.040500, 683
0.040600, 683
0.040700, 684
0.040800, 684
0.040900, 684
0.041000, 684
0.041100, 685
0.041200, 685
0.041300, 685
0.041400, 685
0.041500, 686
0.041600, 686
0.041700, 686
0.041800, 687
0.041900, 687
0.042000, 687
0.042100, 687
0.042200, 688
0.042300, 688
0.042400, 688
0.042500, 688
0.042600, 689
0.042700, 689
0.042800, 689
0.042900, 690
0.043000, 690
0.043100, 690
0.043200, 690
0.043300, 691
0.043400, 691
0.043500, 691
0.043600, 691
0.043700, 692
0.043800, 692
0.043900, 692
0.044000, 693
0.044100, 693
0.044200, 693
0.044300, 693
0.044400, 694
0.044500, 694
0.044600, 694
0.044700, 694
0.044800, 695
0.044900, 695
0.045000, 695
0.045100, 696
0.045200, 696
0.045300, 696
0.045400, 696
0.045500, 697
0.045600, 697
0.045700, 697
0.045800, 697
0.045900, 698
0.046000, 698
0.046100, 698
0.046200, 699
0.046300, 699
0.046400, 699
0.046500, 699
0.046600, 700
0.046700, 700
0.046800, 700
0.046900, 700
0.047000, 701
0.047100, 701
0.047200, 701
0.047300, 702
0.047400, 702
0.047500, 702
0.047600, 702
0.047700, 703
0.047800, 703
0.047900, 703
0.048000, 703
0.048100, 704
0.048200, 704
0.048300, 704
0.048400, 705
0.048500, 705
0.048600, 705
0.048700, 705
0.048800, 706
0.048900, 706
0.049000, 706
0.049100, 706
0.049200, 707
0.049300, 707
0.049400, 707
0.049500, 708
0.049600, 708
0.049700, 708
0.049800, 708
0.049900, 709
0.050000, 709
0.050100, 709
0.050200, 709
0.050300, 710
0.050400, 710
0.050500, 710
0.050600, 711
0.050700, 711
0.050800, 711
0.050900, 711
0.051000, 712
0.051100, 712
0.051200, 712
0.051300, 712
0.051400, 713
0.051500, 713
0.051600, 713
0.051700, 714
0.051800, 714
0.051900, 714
0.052000, 714
0.052100, 715
0.052200, 715
0.052300, 715
0.052400, 715
0.052500, 716
0.052600, 716
0.052700, 716
0.052800, 717
0.052900, 717
0.053000, 717
0.053100, 717
0.053200, 718
0.053300, 718
0.053400, 718
0.053500, 718
0.053600, 719
0.053700, 719
0.053800, 719
0.053900, 720
0.054000, 720
0.054100, 720
0.054200, 720
0.054300, 721
0.054400, 721
0.054500, 721
0.054600, 721
0.054700, 722
0.054800, 722
0.054900, 722
0.055000, 723
0.055100, 723
0.055200, 723
0.055300, 723
0.055400, 724
0.055500, 724
0.055600, 724
0.055700, 724
0.055800, 725
0.055900, 725
0.056000, 725
0.056100, 726
0.056200, 726
0.056300, 726
0.056400, 726
0.056500, 727
0.056600, 727
0.056700, 727
0.056800, 727
0.056900, 728
0.057000, 728
0.057100, 728
0.057200, 729
0.057300, 729
0.057400, 729
0.057500, 729
0.057600, 730
0.057700, 730
0.057800, 730
0.057900, 730
0.058000, 731
0.058100, 731
0.058200, 731
0.058300, 732
0.058400, 732
0.058500, 732
0.058600, 732
0.058700, 733
0.058800, 733
0.058900, 733
0.059000, 733
0.059100, 734
0.059200, 734
0.059300, 734
0.059400, 735
0.059500, 735
0.059600, 735
0.059700, 735
0.059800, 736
0.059900, 736
0.060000, 736
0.060100, 736
0.060200, 737
0.060300, 737
0.060400, 737
0.060500, 738
0.060600, 738
0.060700, 738
0.060800, 738
0.060900, 739
0.061000, 739
0.061100, 739
0.061200, 739
0.061300, 740
0.061400, 740
0.061500, 740
0.061600, 741
0.061700, 741
0.061800, 741
0.061900, 741
0.062000, 742
0.062100, 742
0.062200, 742
0.062300, 742
0.062400, 743
0.062500, 743
0.062600, 743
0.062700, 744
0.062800, 744
0.062900, 744
0.063000, 744
0.063100, 745
0.063200, 745
0.063300, 745
0.063400, 745
0.063500, 746
0.063600, 746
0.063700, 746
0.063800, 747
0.063900, 747
0.064000, 747
0.064100, 747
0.064200, 748
0.064300, 748
0.064400, 748
0.064500, 748
0.064600, 749
0.064700, 749
0.064800, 749
0.064900, 750
0.065000, 750
0.065100, 750
0.065200, 750
0.065300, 751
0.065400, 751
0.065500, 751
0.065600, 751
0.065700, 752
0.065800, 752
0.065900, 752
0.066000, 753
0.066100, 753
0.066200, 753
0.066300, 753
0.066400, 754
0.066500, 754
0.066600, 754
0.066700, 754
0.066800, 755
0.066900, 755
0.067000, 755
0.067100, 756
0.067200, 756
0.067300, 756
0.067400, 756
0.067500, 757
0.067600, 757
0.067700, 757
0.067800, 757
0.067900, 758
0.068000, 758
0.068100, 758
0.068200, 759
0.068300, 759
0.068400, 759
0.068500, 759
0.068600, 760
0.068700, 760
0.068800, 760
0.068900, 760
0.069000, 761
0.069100, 761
0.069200, 761
0.069300, 762
0.069400, 762
0.069500, 762
0.069600, 762
0.069700, 763
0.069800, 763
0.069900, 763
0.070000, 763
0.070100, 764
0.070200, 764
0.070300, 764
0.070400, 765
0.070500, 765
0.070600, 765
0.070700, 765
0.070800, 766
0.070900, 766
0.071000, 766
0.071100, 766
0.071200, 767
0.071300, 767
0.071400, 767
0.071500, 768
0.071600, 768
0.071700, 768
0.071800, 768
0.071900, 769
0.072000, 769
0.072100, 769
0.072200, 769
0.072300, 770
0.072400, 770
0.072500, 770
0.072600, 771
0.072700, 771
0.072800, 771
0.072900, 771
0.073000, 772
0.073100, 772
0.073200, 772
0.073300, 772
0.073400, 773
0.073500, 773
0.073600, 773
0.073700, 774
0.073800, 774
0.073900, 774
0.074000, 774
0.074100, 775
0.074200, 775
0.074300, 775
0.074400, 775
0.074500, 776
0.074600, 776
0.074700, 776
0.074800, 777
0.074900, 777
0.075000, 777
0.075100, 777
0.075200, 778
0.075300, 778
0.075400, 778
0.075500, 778
0.075600, 779
0.075700, 779
0.075800, 779
0.075900, 780
0.076000, 780
0.076100, 780
0.076200, 780
0.076300, 781
0.076400, 781
0.076500, 781
0.076600, 781
0.076700, 782
0.076800, 782
0.076900, 782
0.077000, 783
0.077100, 783
0.077200, 783
0.077300, 783
0.077400, 784
0.077500, 784
0.077600, 784
